api_id,module_id,package,class_name,method_name,api_type,priority,android_api_level,description_cn,harmony_mapping,mapping_difficulty,adapt_route,estimated_hours,adapter_project,status,notes
P4-1513,M99,android.text.method,KeyListener,clearMetaKeyState,method,P4,,KeyListener.clearMetaKeyState(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1514,M99,android.text.method,KeyListener,getInputType,method,P4,,获取InputType,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1515,M99,android.text.method,KeyListener,onKeyDown,method,P4,,KeyDown回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1516,M99,android.text.method,KeyListener,onKeyOther,method,P4,,KeyOther回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1517,M99,android.text.method,KeyListener,onKeyUp,method,P4,,KeyUp回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1518,M99,android.text.method,LinkMovementMethod,<init>,ctor,P4,,LinkMovementMethod 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1519,M99,android.text.method,LinkMovementMethod,getInstance,method,P4,,获取Instance,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1520,M99,android.text.method,MetaKeyKeyListener,<init>,ctor,P4,,MetaKeyKeyListener 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1521,M99,android.text.method,MetaKeyKeyListener,META_ALT_LOCKED,field,P4,,MetaKeyKeyListener.META_ALT_LOCKED 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1522,M99,android.text.method,MetaKeyKeyListener,META_ALT_ON,field,P4,,MetaKeyKeyListener.META_ALT_ON 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1523,M99,android.text.method,MetaKeyKeyListener,META_CAP_LOCKED,field,P4,,MetaKeyKeyListener.META_CAP_LOCKED 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1524,M99,android.text.method,MetaKeyKeyListener,META_SHIFT_ON,field,P4,,MetaKeyKeyListener.META_SHIFT_ON 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1525,M99,android.text.method,MetaKeyKeyListener,META_SYM_LOCKED,field,P4,,MetaKeyKeyListener.META_SYM_LOCKED 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1526,M99,android.text.method,MetaKeyKeyListener,META_SYM_ON,field,P4,,MetaKeyKeyListener.META_SYM_ON 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1527,M99,android.text.method,MetaKeyKeyListener,adjustMetaAfterKeypress,method,P4,,MetaKeyKeyListener.adjustMetaAfterKeypress(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1528,M99,android.text.method,MetaKeyKeyListener,adjustMetaAfterKeypress,method,P4,,MetaKeyKeyListener.adjustMetaAfterKeypress(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1529,M99,android.text.method,MetaKeyKeyListener,clearMetaKeyState,method,P4,,MetaKeyKeyListener.clearMetaKeyState(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1530,M99,android.text.method,MetaKeyKeyListener,clearMetaKeyState,method,P4,,MetaKeyKeyListener.clearMetaKeyState(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1531,M99,android.text.method,MetaKeyKeyListener,clearMetaKeyState,method,P4,,MetaKeyKeyListener.clearMetaKeyState(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1532,M99,android.text.method,MetaKeyKeyListener,getMetaState,method,P4,,获取MetaState,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1533,M99,android.text.method,MetaKeyKeyListener,getMetaState,method,P4,,获取MetaState,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1534,M99,android.text.method,MetaKeyKeyListener,getMetaState,method,P4,,获取MetaState,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1535,M99,android.text.method,MetaKeyKeyListener,getMetaState,method,P4,,获取MetaState,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1536,M99,android.text.method,MetaKeyKeyListener,getMetaState,method,P4,,获取MetaState,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1537,M99,android.text.method,MetaKeyKeyListener,getMetaState,method,P4,,获取MetaState,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1538,M99,android.text.method,MetaKeyKeyListener,handleKeyDown,method,P4,,MetaKeyKeyListener.handleKeyDown(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1539,M99,android.text.method,MetaKeyKeyListener,handleKeyUp,method,P4,,MetaKeyKeyListener.handleKeyUp(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1540,M99,android.text.method,MetaKeyKeyListener,isMetaTracker,method,P4,,判断是否MetaTracker,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1541,M99,android.text.method,MetaKeyKeyListener,isSelectingMetaTracker,method,P4,,判断是否SelectingMetaTracker,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1542,M99,android.text.method,MetaKeyKeyListener,onKeyDown,method,P4,,KeyDown回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1543,M99,android.text.method,MetaKeyKeyListener,onKeyUp,method,P4,,KeyUp回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1544,M99,android.text.method,MetaKeyKeyListener,resetLockedMeta,method,P4,,MetaKeyKeyListener.resetLockedMeta(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1545,M99,android.text.method,MetaKeyKeyListener,resetLockedMeta,method,P4,,MetaKeyKeyListener.resetLockedMeta(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1546,M99,android.text.method,MetaKeyKeyListener,resetMetaState,method,P4,,MetaKeyKeyListener.resetMetaState(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1547,M99,android.text.method,MovementMethod,canSelectArbitrarily,method,P4,,MovementMethod.canSelectArbitrarily(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1548,M99,android.text.method,MovementMethod,initialize,method,P4,,MovementMethod.initialize(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1549,M99,android.text.method,MovementMethod,onGenericMotionEvent,method,P4,,GenericMotionEvent回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1550,M99,android.text.method,MovementMethod,onKeyDown,method,P4,,KeyDown回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1551,M99,android.text.method,MovementMethod,onKeyOther,method,P4,,KeyOther回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1552,M99,android.text.method,MovementMethod,onKeyUp,method,P4,,KeyUp回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1553,M99,android.text.method,MovementMethod,onTakeFocus,method,P4,,TakeFocus回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1554,M99,android.text.method,MovementMethod,onTouchEvent,method,P4,,TouchEvent回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1555,M99,android.text.method,MovementMethod,onTrackballEvent,method,P4,,TrackballEvent回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1556,M99,android.text.method,MultiTapKeyListener,<init>,ctor,P4,,MultiTapKeyListener 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1557,M99,android.text.method,MultiTapKeyListener,getInputType,method,P4,,获取InputType,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1558,M99,android.text.method,MultiTapKeyListener,getInstance,method,P4,,获取Instance,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1559,M99,android.text.method,MultiTapKeyListener,onSpanAdded,method,P4,,SpanAdded回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1560,M99,android.text.method,MultiTapKeyListener,onSpanChanged,method,P4,,SpanChanged回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1561,M99,android.text.method,MultiTapKeyListener,onSpanRemoved,method,P4,,SpanRemoved回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1562,M99,android.text.method,NumberKeyListener,<init>,ctor,P4,,NumberKeyListener 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1563,M99,android.text.method,NumberKeyListener,filter,method,P4,,NumberKeyListener.filter(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1564,M99,android.text.method,NumberKeyListener,getAcceptedChars,method,P4,,获取AcceptedChars,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1565,M99,android.text.method,NumberKeyListener,lookup,method,P4,,NumberKeyListener.lookup(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1566,M99,android.text.method,NumberKeyListener,ok,method,P4,,NumberKeyListener.ok(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1567,M99,android.text.method,PasswordTransformationMethod,<init>,ctor,P4,,PasswordTransformationMethod 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1568,M99,android.text.method,PasswordTransformationMethod,afterTextChanged,method,P4,,PasswordTransformationMethod.afterTextChanged(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1569,M99,android.text.method,PasswordTransformationMethod,beforeTextChanged,method,P4,,PasswordTransformationMethod.beforeTextChanged(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1570,M99,android.text.method,PasswordTransformationMethod,getInstance,method,P4,,获取Instance,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1571,M99,android.text.method,PasswordTransformationMethod,getTransformation,method,P4,,获取Transformation,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1572,M99,android.text.method,PasswordTransformationMethod,onFocusChanged,method,P4,,FocusChanged回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1573,M99,android.text.method,PasswordTransformationMethod,onTextChanged,method,P4,,TextChanged回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1574,M99,android.text.method,QwertyKeyListener,<init>,ctor,P4,,QwertyKeyListener 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1575,M99,android.text.method,QwertyKeyListener,getInputType,method,P4,,获取InputType,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1576,M99,android.text.method,QwertyKeyListener,getInstance,method,P4,,获取Instance,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1577,M99,android.text.method,QwertyKeyListener,getInstanceForFullKeyboard,method,P4,,获取InstanceForFullKeyboard,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1578,M99,android.text.method,QwertyKeyListener,markAsReplaced,method,P4,,QwertyKeyListener.markAsReplaced(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1579,M99,android.text.method,ReplacementTransformationMethod,<init>,ctor,P4,,ReplacementTransformationMethod 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1580,M99,android.text.method,ReplacementTransformationMethod,getOriginal,method,P4,,获取Original,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1581,M99,android.text.method,ReplacementTransformationMethod,getReplacement,method,P4,,获取Replacement,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1582,M99,android.text.method,ReplacementTransformationMethod,getTransformation,method,P4,,获取Transformation,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1583,M99,android.text.method,ReplacementTransformationMethod,onFocusChanged,method,P4,,FocusChanged回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1584,M99,android.text.method,ScrollingMovementMethod,<init>,ctor,P4,,ScrollingMovementMethod 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1585,M99,android.text.method,ScrollingMovementMethod,getInstance,method,P4,,获取Instance,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1586,M99,android.text.method,SingleLineTransformationMethod,<init>,ctor,P4,,SingleLineTransformationMethod 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1587,M99,android.text.method,SingleLineTransformationMethod,getInstance,method,P4,,获取Instance,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1588,M99,android.text.method,SingleLineTransformationMethod,getOriginal,method,P4,,获取Original,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1589,M99,android.text.method,SingleLineTransformationMethod,getReplacement,method,P4,,获取Replacement,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1590,M99,android.text.method,TextKeyListener,<init>,ctor,P4,,TextKeyListener 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1591,M99,android.text.method,TextKeyListener,clear,method,P4,,清空,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1592,M99,android.text.method,TextKeyListener,getInputType,method,P4,,获取InputType,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1593,M99,android.text.method,TextKeyListener,getInstance,method,P4,,获取Instance,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1594,M99,android.text.method,TextKeyListener,getInstance,method,P4,,获取Instance,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1595,M99,android.text.method,TextKeyListener,onSpanAdded,method,P4,,SpanAdded回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1596,M99,android.text.method,TextKeyListener,onSpanChanged,method,P4,,SpanChanged回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1597,M99,android.text.method,TextKeyListener,onSpanRemoved,method,P4,,SpanRemoved回调,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1598,M99,android.text.method,TextKeyListener,release,method,P4,,释放资源,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1599,M99,android.text.method,TextKeyListener,shouldCap,method,P4,,TextKeyListener.shouldCap(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1600,M99,android.text.style,AbsoluteSizeSpan,<init>,ctor,P4,,AbsoluteSizeSpan 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1601,M99,android.text.style,AbsoluteSizeSpan,<init>,ctor,P4,,AbsoluteSizeSpan 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1602,M99,android.text.style,AbsoluteSizeSpan,<init>,ctor,P4,,AbsoluteSizeSpan 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1603,M99,android.text.style,AbsoluteSizeSpan,describeContents,method,P4,,AbsoluteSizeSpan.describeContents(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1604,M99,android.text.style,AbsoluteSizeSpan,getDip,method,P4,,获取Dip,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1605,M99,android.text.style,AbsoluteSizeSpan,getSize,method,P4,,获取Size,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1606,M99,android.text.style,AbsoluteSizeSpan,getSpanTypeId,method,P4,,获取SpanTypeId,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1607,M99,android.text.style,AbsoluteSizeSpan,updateDrawState,method,P4,,AbsoluteSizeSpan.updateDrawState(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1608,M99,android.text.style,AbsoluteSizeSpan,updateMeasureState,method,P4,,AbsoluteSizeSpan.updateMeasureState(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1609,M99,android.text.style,AbsoluteSizeSpan,writeToParcel,method,P4,,AbsoluteSizeSpan.writeToParcel(),ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1610,M99,android.text.style,AlignmentSpan,getAlignment,method,P4,,获取Alignment,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1611,M99,android.text.util,Linkify,<init>,ctor,P4,,Linkify 构造函数,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1612,M99,android.text.util,Linkify,ALL,field,P4,,Linkify.ALL 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1613,M99,android.text.util,Linkify,EMAIL_ADDRESSES,field,P4,,Linkify.EMAIL_ADDRESSES 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1614,M99,android.text.util,Linkify,MAP_ADDRESSES,field,P4,,Linkify.MAP_ADDRESSES 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1615,M99,android.text.util,Linkify,PHONE_NUMBERS,field,P4,,Linkify.PHONE_NUMBERS 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1616,M99,android.text.util,Linkify,WEB_URLS,field,P4,,Linkify.WEB_URLS 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1617,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1618,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1619,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1620,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1621,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1622,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1623,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1624,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1625,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1626,M99,android.text.util,Linkify,addLinks,method,P4,,添加Links,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1627,M99,android.text.util,Linkify,sPhoneNumberMatchFilter,field,P4,,Linkify.sPhoneNumberMatchFilter 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1628,M99,android.text.util,Linkify,sPhoneNumberTransformFilter,field,P4,,Linkify.sPhoneNumberTransformFilter 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1629,M99,android.text.util,Linkify,sUrlMatchFilter,field,P4,,Linkify.sUrlMatchFilter 常量/字段,ArkUI Text 属性,2,adapter,,TBD,auto-filled,
P4-1630,M99,android.transition,ArcMotion,<init>,ctor,P4,,ArcMotion 构造函数,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1631,M99,android.transition,ArcMotion,<init>,ctor,P4,,ArcMotion 构造函数,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1632,M99,android.transition,ArcMotion,getMaximumAngle,method,P4,,获取MaximumAngle,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1633,M99,android.transition,ArcMotion,getMinimumHorizontalAngle,method,P4,,获取MinimumHorizontalAngle,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1634,M99,android.transition,ArcMotion,getMinimumVerticalAngle,method,P4,,获取MinimumVerticalAngle,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1635,M99,android.transition,ArcMotion,getPath,method,P4,,获取Path,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1636,M99,android.transition,ArcMotion,setMaximumAngle,method,P4,,设置MaximumAngle,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1637,M99,android.transition,ArcMotion,setMinimumHorizontalAngle,method,P4,,设置MinimumHorizontalAngle,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1638,M99,android.transition,ArcMotion,setMinimumVerticalAngle,method,P4,,设置MinimumVerticalAngle,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1639,M99,android.transition,AutoTransition,<init>,ctor,P4,,AutoTransition 构造函数,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1640,M99,android.transition,AutoTransition,<init>,ctor,P4,,AutoTransition 构造函数,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1641,M99,android.transition,ChangeBounds,<init>,ctor,P4,,ChangeBounds 构造函数,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1642,M99,android.transition,ChangeBounds,<init>,ctor,P4,,ChangeBounds 构造函数,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1643,M99,android.transition,ChangeBounds,captureEndValues,method,P4,,ChangeBounds.captureEndValues(),transition 动画API,2,adapter,,TBD,auto-filled,
P4-1644,M99,android.transition,ChangeBounds,captureStartValues,method,P4,,ChangeBounds.captureStartValues(),transition 动画API,2,adapter,,TBD,auto-filled,
P4-1645,M99,android.transition,ChangeBounds,getResizeClip,method,P4,,获取ResizeClip,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1646,M99,android.transition,ChangeBounds,setReparent,method,P4,,设置Reparent,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1647,M99,android.transition,ChangeBounds,setResizeClip,method,P4,,设置ResizeClip,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1648,M99,android.transition,ChangeClipBounds,<init>,ctor,P4,,ChangeClipBounds 构造函数,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1649,M99,android.transition,ChangeClipBounds,<init>,ctor,P4,,ChangeClipBounds 构造函数,transition 动画API,2,adapter,,TBD,auto-filled,
P4-1650,M99,android.transition,ChangeClipBounds,captureEndValues,method,P4,,ChangeClipBounds.captureEndValues(),transition 动画API,2,adapter,,TBD,auto-filled,
P4-1651,M99,android.transition,ChangeClipBounds,captureStartValues,method,P4,,ChangeClipBounds.captureStartValues(),transition 动画API,2,adapter,,TBD,auto-filled,
P4-1652,M99,android.transition,ChangeImageTransform,<init>,ctor,P4,,ChangeImageTransform 构造函数,transition 动画API,2,adapter,,TBD,auto-filled,
