api_id,module_id,package,class_name,method_name,api_type,priority,android_api_level,description_cn,harmony_mapping,mapping_difficulty,estimated_hours,adapter_project,status,notes
P0-1487,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,glTexGeni,method,P0,,,,,,13X-00,scraped,
P0-1488,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,glTexGeniv,method,P0,,,,,,13X-00,scraped,
P0-1489,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,glTexGeniv,method,P0,,,,,,13X-00,scraped,
P0-1490,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,glTexGenx,method,P0,,,,,,13X-00,scraped,
P0-1491,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,glTexGenxv,method,P0,,,,,,13X-00,scraped,
P0-1492,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,glTexGenxv,method,P0,,,,,,13X-00,scraped,
P0-1493,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,glTexParameterf,method,P0,,,,,,13X-00,scraped,
P0-1494,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_BLEND_DST_ALPHA,field,P0,,,,,,13X-00,scraped,
P0-1495,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_BLEND_DST_RGB,field,P0,,,,,,13X-00,scraped,
P0-1496,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_BLEND_EQUATION,field,P0,,,,,,13X-00,scraped,
P0-1497,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_BLEND_EQUATION_ALPHA,field,P0,,,,,,13X-00,scraped,
P0-1498,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_BLEND_EQUATION_RGB,field,P0,,,,,,13X-00,scraped,
P0-1499,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_BLEND_SRC_ALPHA,field,P0,,,,,,13X-00,scraped,
P0-1500,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_BLEND_SRC_RGB,field,P0,,,,,,13X-00,scraped,
P0-1501,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT0_OES,field,P0,,,,,,13X-00,scraped,
P0-1502,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT10_OES,field,P0,,,,,,13X-00,scraped,
P0-1503,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT11_OES,field,P0,,,,,,13X-00,scraped,
P0-1504,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT12_OES,field,P0,,,,,,13X-00,scraped,
P0-1505,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT13_OES,field,P0,,,,,,13X-00,scraped,
P0-1506,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT14_OES,field,P0,,,,,,13X-00,scraped,
P0-1507,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT15_OES,field,P0,,,,,,13X-00,scraped,
P0-1508,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT1_OES,field,P0,,,,,,13X-00,scraped,
P0-1509,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT2_OES,field,P0,,,,,,13X-00,scraped,
P0-1510,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT3_OES,field,P0,,,,,,13X-00,scraped,
P0-1511,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT4_OES,field,P0,,,,,,13X-00,scraped,
P0-1512,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT5_OES,field,P0,,,,,,13X-00,scraped,
P0-1513,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT6_OES,field,P0,,,,,,13X-00,scraped,
P0-1514,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT7_OES,field,P0,,,,,,13X-00,scraped,
P0-1515,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT8_OES,field,P0,,,,,,13X-00,scraped,
P0-1516,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_COLOR_ATTACHMENT9_OES,field,P0,,,,,,13X-00,scraped,
P0-1517,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_DECR_WRAP,field,P0,,,,,,13X-00,scraped,
P0-1518,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_DEPTH_ATTACHMENT_OES,field,P0,,,,,,13X-00,scraped,
P0-1519,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_DEPTH_COMPONENT,field,P0,,,,,,13X-00,scraped,
P0-1520,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_DEPTH_COMPONENT16,field,P0,,,,,,13X-00,scraped,
P0-1521,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_DEPTH_COMPONENT24,field,P0,,,,,,13X-00,scraped,
P0-1522,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_DEPTH_COMPONENT32,field,P0,,,,,,13X-00,scraped,
P0-1523,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_ATTACHMENT_OBJECT_NAME_OES,field,P0,,,,,,13X-00,scraped,
P0-1524,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_ATTACHMENT_OBJECT_TYPE_OES,field,P0,,,,,,13X-00,scraped,
P0-1525,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_ATTACHMENT_TEXTURE_CUBE_MAP_FACE_OES,field,P0,,,,,,13X-00,scraped,
P0-1526,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_ATTACHMENT_TEXTURE_LEVEL_OES,field,P0,,,,,,13X-00,scraped,
P0-1527,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_BINDING_OES,field,P0,,,,,,13X-00,scraped,
P0-1528,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_COMPLETE_OES,field,P0,,,,,,13X-00,scraped,
P0-1529,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_INCOMPLETE_ATTACHMENT_OES,field,P0,,,,,,13X-00,scraped,
P0-1530,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_INCOMPLETE_DIMENSIONS_OES,field,P0,,,,,,13X-00,scraped,
P0-1531,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_INCOMPLETE_DRAW_BUFFER_OES,field,P0,,,,,,13X-00,scraped,
P0-1532,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_INCOMPLETE_FORMATS_OES,field,P0,,,,,,13X-00,scraped,
P0-1533,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_INCOMPLETE_MISSING_ATTACHMENT_OES,field,P0,,,,,,13X-00,scraped,
P0-1534,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_INCOMPLETE_READ_BUFFER_OES,field,P0,,,,,,13X-00,scraped,
P0-1535,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_OES,field,P0,,,,,,13X-00,scraped,
P0-1536,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FRAMEBUFFER_UNSUPPORTED_OES,field,P0,,,,,,13X-00,scraped,
P0-1537,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FUNC_ADD,field,P0,,,,,,13X-00,scraped,
P0-1538,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FUNC_REVERSE_SUBTRACT,field,P0,,,,,,13X-00,scraped,
P0-1539,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_FUNC_SUBTRACT,field,P0,,,,,,13X-00,scraped,
P0-1540,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_INCR_WRAP,field,P0,,,,,,13X-00,scraped,
P0-1541,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_INVALID_FRAMEBUFFER_OPERATION_OES,field,P0,,,,,,13X-00,scraped,
P0-1542,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_MAX_COLOR_ATTACHMENTS_OES,field,P0,,,,,,13X-00,scraped,
P0-1543,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_MAX_CUBE_MAP_TEXTURE_SIZE,field,P0,,,,,,13X-00,scraped,
P0-1544,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_MAX_RENDERBUFFER_SIZE_OES,field,P0,,,,,,13X-00,scraped,
P0-1545,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_MIRRORED_REPEAT,field,P0,,,,,,13X-00,scraped,
P0-1546,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_NORMAL_MAP,field,P0,,,,,,13X-00,scraped,
P0-1547,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_REFLECTION_MAP,field,P0,,,,,,13X-00,scraped,
P0-1548,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_ALPHA_SIZE_OES,field,P0,,,,,,13X-00,scraped,
P0-1549,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_BINDING_OES,field,P0,,,,,,13X-00,scraped,
P0-1550,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_BLUE_SIZE_OES,field,P0,,,,,,13X-00,scraped,
P0-1551,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_DEPTH_SIZE_OES,field,P0,,,,,,13X-00,scraped,
P0-1552,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_GREEN_SIZE_OES,field,P0,,,,,,13X-00,scraped,
P0-1553,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_HEIGHT_OES,field,P0,,,,,,13X-00,scraped,
P0-1554,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_INTERNAL_FORMAT_OES,field,P0,,,,,,13X-00,scraped,
P0-1555,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_OES,field,P0,,,,,,13X-00,scraped,
P0-1556,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_RED_SIZE_OES,field,P0,,,,,,13X-00,scraped,
P0-1557,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_STENCIL_SIZE_OES,field,P0,,,,,,13X-00,scraped,
P0-1558,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RENDERBUFFER_WIDTH_OES,field,P0,,,,,,13X-00,scraped,
P0-1559,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RGB565_OES,field,P0,,,,,,13X-00,scraped,
P0-1560,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RGB5_A1,field,P0,,,,,,13X-00,scraped,
P0-1561,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RGB8,field,P0,,,,,,13X-00,scraped,
P0-1562,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RGBA4,field,P0,,,,,,13X-00,scraped,
P0-1563,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_RGBA8,field,P0,,,,,,13X-00,scraped,
P0-1564,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_STENCIL_ATTACHMENT_OES,field,P0,,,,,,13X-00,scraped,
P0-1565,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_STENCIL_INDEX,field,P0,,,,,,13X-00,scraped,
P0-1566,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_STENCIL_INDEX1_OES,field,P0,,,,,,13X-00,scraped,
P0-1567,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_STENCIL_INDEX4_OES,field,P0,,,,,,13X-00,scraped,
P0-1568,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_STENCIL_INDEX8_OES,field,P0,,,,,,13X-00,scraped,
P0-1569,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_STR,field,P0,,,,,,13X-00,scraped,
P0-1570,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_BINDING_CUBE_MAP,field,P0,,,,,,13X-00,scraped,
P0-1571,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_CUBE_MAP,field,P0,,,,,,13X-00,scraped,
P0-1572,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_CUBE_MAP_NEGATIVE_X,field,P0,,,,,,13X-00,scraped,
P0-1573,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_CUBE_MAP_NEGATIVE_Y,field,P0,,,,,,13X-00,scraped,
P0-1574,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_CUBE_MAP_NEGATIVE_Z,field,P0,,,,,,13X-00,scraped,
P0-1575,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_CUBE_MAP_POSITIVE_X,field,P0,,,,,,13X-00,scraped,
P0-1576,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_CUBE_MAP_POSITIVE_Y,field,P0,,,,,,13X-00,scraped,
P0-1577,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_CUBE_MAP_POSITIVE_Z,field,P0,,,,,,13X-00,scraped,
P0-1578,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_GEN_MODE,field,P0,,,,,,13X-00,scraped,
P0-1579,M13,javax.microedition.khronos.opengles,GL11ExtensionPack,GL_TEXTURE_GEN_STR,field,P0,,,,,,13X-00,scraped,
P3-1242,M11,android.app.admin,DevicePolicyManager,acknowledgeNewUserDisclaimer,method,P3,,,,,,13X-11,scraped,
P3-1243,M11,android.app.admin,DevicePolicyManager,getLogoutUser,method,P3,,,,,,13X-11,scraped,
P3-1244,M11,android.app.admin,DevicePolicyManager,hasManagedProfileCallerIdAccess,method,P3,,,,,,13X-11,scraped,
P3-1245,M11,android.app.admin,DevicePolicyManager,hasManagedProfileContactsAccess,method,P3,,,,,,13X-11,scraped,
P3-1246,M11,android.app.admin,DevicePolicyManager,logoutUser,method,P3,,,,,,13X-11,scraped,
P3-1247,M11,android.app.admin,DevicePolicyManager,ACTION_SHOW_NEW_USER_DISCLAIMER,field,P3,,,,,,13X-11,scraped,
P0-1580,M02,android.content,ContentProvider,createContentUriForUser,method,P0,,,,,,13X-02,scraped,
P0-1581,M02,android.content,ContentResolver,registerContentObserverAsUser,method,P0,,,,,,13X-02,scraped,
P0-1582,M02,android.content,Context,getProcessToken,method,P0,,,,,,13X-02,scraped,
P0-1583,M02,android.content,Context,getUser,method,P0,,,,,,13X-02,scraped,
P0-1584,M02,android.content,Context,PAC_PROXY_SERVICE,field,P0,,,,,,13X-02,scraped,
P0-1585,M02,android.content,Context,TEST_NETWORK_SERVICE,field,P0,,,,,,13X-02,scraped,
P0-1586,M02,android.content,Intent,ACTION_SETTING_RESTORED,field,P0,,,,,,13X-02,scraped,
P0-1587,M02,android.content,Intent,EXTRA_SETTING_NAME,field,P0,,,,,,13X-02,scraped,
P0-1588,M02,android.content,Intent,EXTRA_SETTING_NEW_VALUE,field,P0,,,,,,13X-02,scraped,
P0-1589,M02,android.content,Intent,EXTRA_SETTING_PREVIOUS_VALUE,field,P0,,,,,,13X-02,scraped,
P0-1590,M02,android.content,Intent,EXTRA_SETTING_RESTORED_FROM_SDK_INT,field,P0,,,,,,13X-02,scraped,
P0-1591,M02,android.content.pm,ApplicationInfo,getSharedLibraryInfos,method,P0,,,,,,13X-02,scraped,
P0-1592,M02,android.content.pm,ApplicationInfo,HIDDEN_API_ENFORCEMENT_DEFAULT,field,P0,,,,,,13X-02,scraped,
P0-1593,M02,android.content.pm,ApplicationInfo,HIDDEN_API_ENFORCEMENT_DISABLED,field,P0,,,,,,13X-02,scraped,
P0-1594,M02,android.content.pm,ApplicationInfo,HIDDEN_API_ENFORCEMENT_ENABLED,field,P0,,,,,,13X-02,scraped,
P0-1595,M02,android.content.pm,ApplicationInfo,HIDDEN_API_ENFORCEMENT_JUST_WARN,field,P0,,,,,,13X-02,scraped,
P0-1596,M02,android.content.pm,PackageManager,getPermissionControllerPackageName,method,P0,,,,,,13X-02,scraped,
P0-1597,M02,android.content.pm,PackageManager,getSdkSandboxPackageName,method,P0,,,,,,13X-02,scraped,
P0-1598,M02,android.content.pm,PackageManager,makeUidVisible,method,P0,,,,,,13X-02,scraped,
P0-1599,M02,android.content.pm,PackageManager,EXTRA_VERIFICATION_ROOT_HASH,field,P0,,,,,,13X-02,scraped,
P0-1600,M02,android.content.pm,PackageManager,MATCH_STATIC_SHARED_AND_SDK_LIBRARIES,field,P0,,,,,,13X-02,scraped,
P3-1248,M08,android.hardware.usb,UsbManager,getGadgetHalVersion,method,P3,,,,,,13X-08,scraped,
P3-1249,M08,android.hardware.usb,UsbManager,getUsbBandwidthMbps,method,P3,,,,,,13X-08,scraped,
P3-1250,M08,android.hardware.usb,UsbManager,getUsbHalVersion,method,P3,,,,,,13X-08,scraped,
P3-1251,M08,android.hardware.usb,UsbManager,GADGET_HAL_NOT_SUPPORTED,field,P3,,,,,,13X-08,scraped,
P3-1252,M08,android.hardware.usb,UsbManager,GADGET_HAL_V1_0,field,P3,,,,,,13X-08,scraped,
P3-1253,M08,android.hardware.usb,UsbManager,GADGET_HAL_V1_1,field,P3,,,,,,13X-08,scraped,
P3-1254,M08,android.hardware.usb,UsbManager,GADGET_HAL_V1_2,field,P3,,,,,,13X-08,scraped,
P3-1255,M08,android.hardware.usb,UsbManager,GADGET_HAL_V2_0,field,P3,,,,,,13X-08,scraped,
P3-1256,M08,android.hardware.usb,UsbManager,USB_DATA_TRANSFER_RATE_10G,field,P3,,,,,,13X-08,scraped,
P3-1257,M08,android.hardware.usb,UsbManager,USB_DATA_TRANSFER_RATE_20G,field,P3,,,,,,13X-08,scraped,
P3-1258,M08,android.hardware.usb,UsbManager,USB_DATA_TRANSFER_RATE_40G,field,P3,,,,,,13X-08,scraped,
P3-1259,M08,android.hardware.usb,UsbManager,USB_DATA_TRANSFER_RATE_5G,field,P3,,,,,,13X-08,scraped,
P3-1260,M08,android.hardware.usb,UsbManager,USB_DATA_TRANSFER_RATE_FULL_SPEED,field,P3,,,,,,13X-08,scraped,
P3-1261,M08,android.hardware.usb,UsbManager,USB_DATA_TRANSFER_RATE_HIGH_SPEED,field,P3,,,,,,13X-08,scraped,
P3-1262,M08,android.hardware.usb,UsbManager,USB_DATA_TRANSFER_RATE_LOW_SPEED,field,P3,,,,,,13X-08,scraped,
P3-1263,M08,android.hardware.usb,UsbManager,USB_DATA_TRANSFER_RATE_UNKNOWN,field,P3,,,,,,13X-08,scraped,
P3-1264,M08,android.hardware.usb,UsbManager,USB_HAL_NOT_SUPPORTED,field,P3,,,,,,13X-08,scraped,
P3-1265,M08,android.hardware.usb,UsbManager,USB_HAL_RETRY,field,P3,,,,,,13X-08,scraped,
P3-1266,M08,android.hardware.usb,UsbManager,USB_HAL_V1_0,field,P3,,,,,,13X-08,scraped,
P3-1267,M08,android.hardware.usb,UsbManager,USB_HAL_V1_1,field,P3,,,,,,13X-08,scraped,
P3-1268,M08,android.hardware.usb,UsbManager,USB_HAL_V1_2,field,P3,,,,,,13X-08,scraped,
P3-1269,M08,android.hardware.usb,UsbManager,USB_HAL_V1_3,field,P3,,,,,,13X-08,scraped,
P3-1270,M08,android.hardware.usb,UsbManager,USB_HAL_V2_0,field,P3,,,,,,13X-08,scraped,
P3-1271,M08,android.location,LocationManager,injectLocation,method,P3,,,,,,13X-08,scraped,
P3-1272,M08,android.location,LocationManager,isAutomotiveGnssSuspended,method,P3,,,,,,13X-08,scraped,
P3-1273,M08,android.location,LocationManager,setAutomotiveGnssSuspended,method,P3,,,,,,13X-08,scraped,
P2-0870,M06,android.media,AudioManager,adjustStreamVolumeForUid,method,P2,,,,,,13X-06,scraped,
P2-0871,M06,android.media,AudioManager,adjustSuggestedStreamVolumeForUid,method,P2,,,,,,13X-06,scraped,
P2-0872,M06,android.media,AudioManager,getHwOffloadFormatsSupportedForA2dp,method,P2,,,,,,13X-06,scraped,
P2-0873,M06,android.media,AudioManager,getHwOffloadFormatsSupportedForLeAudio,method,P2,,,,,,13X-06,scraped,
P2-0874,M06,android.media,AudioManager,getHwOffloadFormatsSupportedForLeBroadcast,method,P2,,,,,,13X-06,scraped,
P2-0875,M06,android.media,AudioManager,handleBluetoothActiveDeviceChanged,method,P2,,,,,,13X-06,scraped,
P2-0876,M06,android.media,AudioManager,setA2dpSuspended,method,P2,,,,,,13X-06,scraped,
P2-0877,M06,android.media,AudioManager,setBluetoothHeadsetProperties,method,P2,,,,,,13X-06,scraped,
P2-0878,M06,android.media,AudioManager,setHfpEnabled,method,P2,,,,,,13X-06,scraped,
P2-0879,M06,android.media,AudioManager,setHfpSamplingRate,method,P2,,,,,,13X-06,scraped,
P2-0880,M06,android.media,AudioManager,setHfpVolume,method,P2,,,,,,13X-06,scraped,
P2-0881,M06,android.media,AudioManager,setLeAudioSuspended,method,P2,,,,,,13X-06,scraped,
P2-0882,M06,android.media,AudioManager,setStreamVolumeForUid,method,P2,,,,,,13X-06,scraped,
P2-0883,M06,android.media,AudioManager,FLAG_FROM_KEY,field,P2,,,,,,13X-06,scraped,
P2-0884,M06,android.media,BluetoothProfileConnectionInfo,createA2dpInfo,method,P2,,,,,,13X-06,scraped,
P2-0885,M06,android.media,BluetoothProfileConnectionInfo,createA2dpSinkInfo,method,P2,,,,,,13X-06,scraped,
P2-0886,M06,android.media,BluetoothProfileConnectionInfo,createHearingAidInfo,method,P2,,,,,,13X-06,scraped,
P2-0887,M06,android.media,BluetoothProfileConnectionInfo,createLeAudioInfo,method,P2,,,,,,13X-06,scraped,
P2-0888,M06,android.media,BluetoothProfileConnectionInfo,createLeAudioOutputInfo,method,P2,,,,,,13X-06,scraped,
P2-0889,M06,android.media,BluetoothProfileConnectionInfo,describeContents,method,P2,,,,,,13X-06,scraped,
P2-0890,M06,android.media,BluetoothProfileConnectionInfo,getProfile,method,P2,,,,,,13X-06,scraped,
P2-0891,M06,android.media,BluetoothProfileConnectionInfo,getVolume,method,P2,,,,,,13X-06,scraped,
P2-0892,M06,android.media,BluetoothProfileConnectionInfo,isLeOutput,method,P2,,,,,,13X-06,scraped,
P2-0893,M06,android.media,BluetoothProfileConnectionInfo,isSuppressNoisyIntent,method,P2,,,,,,13X-06,scraped,
P2-0894,M06,android.media,BluetoothProfileConnectionInfo,writeToParcel,method,P2,,,,,,13X-06,scraped,
P2-0895,M06,android.media,BluetoothProfileConnectionInfo,CREATOR,field,P2,,,,,,13X-06,scraped,
P2-0896,M06,android.media,MediaMetadataRetriever,METADATA_KEY_VIDEO_CODEC_MIME_TYPE,field,P2,,,,,,13X-06,scraped,
P2-0897,M06,android.media,MediaServiceManager,getMediaCommunicationServiceRegisterer,method,P2,,,,,,13X-06,scraped,
P2-0898,M06,android.media,MediaServiceManager,getMediaSessionServiceRegisterer,method,P2,,,,,,13X-06,scraped,
P2-0899,M06,android.media,MediaServiceManager,getMediaTranscodingServiceRegisterer,method,P2,,,,,,13X-06,scraped,
P2-0900,M05,android.net,LocalSocket,<init>,ctor,P2,,,,,,13X-05,scraped,
P2-0901,M05,android.net,NetworkPolicyManager,getMultipathPreference,method,P2,,,,,,13X-05,scraped,
P2-0902,M05,android.net,NetworkPolicyManager,getRestrictBackgroundStatus,method,P2,,,,,,13X-05,scraped,
P2-0903,M05,android.net,NetworkPolicyManager,getSubscriptionPlan,method,P2,,,,,,13X-05,scraped,
P2-0904,M05,android.net,NetworkPolicyManager,isUidNetworkingBlocked,method,P2,,,,,,13X-05,scraped,
P2-0905,M05,android.net,NetworkPolicyManager,isUidRestrictedOnMeteredNetworks,method,P2,,,,,,13X-05,scraped,
P2-0906,M05,android.net,NetworkPolicyManager,notifyStatsProviderLimitReached,method,P2,,,,,,13X-05,scraped,
P2-0907,M05,android.net,NetworkPolicyManager,notifyStatsProviderWarningReached,method,P2,,,,,,13X-05,scraped,
P2-0908,M05,android.net,NetworkPolicyManager,registerNetworkPolicyCallback,method,P2,,,,,,13X-05,scraped,
P2-0909,M05,android.net,NetworkPolicyManager,unregisterNetworkPolicyCallback,method,P2,,,,,,13X-05,scraped,
P2-0910,M05,android.net.netstats,NetworkStatsDataMigrationUtils,PREFIX_UID,field,P2,,,,,,13X-05,scraped,
P2-0911,M05,android.net.netstats,NetworkStatsDataMigrationUtils,PREFIX_UID_TAG,field,P2,,,,,,13X-05,scraped,
P2-0912,M05,android.net.netstats,NetworkStatsDataMigrationUtils,PREFIX_XT,field,P2,,,,,,13X-05,scraped,
P2-0913,M05,android.net.wifi,WifiKeystore,get,method,P2,,,,,,13X-05,scraped,
P2-0914,M05,android.net.wifi,WifiKeystore,list,method,P2,,,,,,13X-05,scraped,
P2-0915,M05,android.net.wifi,WifiKeystore,put,method,P2,,,,,,13X-05,scraped,
P2-0916,M05,android.net.wifi,WifiKeystore,remove,method,P2,,,,,,13X-05,scraped,
P3-1274,M09,android.nfc,NfcFrameworkInitializer,registerServiceWrappers,method,P3,,,,,,13X-09,scraped,
P3-1275,M09,android.nfc,NfcFrameworkInitializer,setNfcServiceManager,method,P3,,,,,,13X-09,scraped,
P3-1276,M09,android.nfc,NfcServiceManager,getNfcManagerServiceRegisterer,method,P3,,,,,,13X-09,scraped,
P0-1601,M01,android.os,ArtModuleServiceManager,getArtdServiceRegisterer,method,P0,,,,,,13X-01,scraped,
P0-1602,M01,android.os.storage,StorageManager,computeStorageCacheBytes,method,P0,,,,,,13X-01,scraped,
P0-1603,M01,android.os.storage,StorageManager,getCloudMediaProvider,method,P0,,,,,,13X-01,scraped,
P0-1604,M01,android.os.storage,StorageManager,notifyAppIoBlocked,method,P0,,,,,,13X-01,scraped,
P0-1605,M01,android.os.storage,StorageManager,notifyAppIoResumed,method,P0,,,,,,13X-01,scraped,
P0-1606,M01,android.os.storage,StorageManager,setCloudMediaProvider,method,P0,,,,,,13X-01,scraped,
P0-1607,M01,android.os.storage,StorageManager,APP_IO_BLOCKED_REASON_TRANSCODING,field,P0,,,,,,13X-01,scraped,
P0-1608,M01,android.os.storage,StorageManager,APP_IO_BLOCKED_REASON_UNKNOWN,field,P0,,,,,,13X-01,scraped,
